label,easting,northing
1,524938.5,2373145.5
2,524964.7,2373147.5
3,524964.9,2373169.5
4,524939.6,2373175.5
5,524945.0,2373192.0
6,524962.5,2373188.8
53,525072.2,2373420.2
26,525098.1,2373441.5
32,525116.9,2373445.8
30,525141.4,2373443.0
29,525165.5,2373445.5
27,525170.9,2373427.5
28,525190.2,2373417.5
48,525217.2,2373417.8
46,525216.1,2373437.8
39,525190.4,2373444.0
36,525167.4,2373463.8
34,525142.4,2373466.5
25,525120.3,2373467.2
24,525140.8,2373494.0
22,525168.3,2373518.8
23,525164.2,2373496.2
43,525192.8,2373468.2
45,525217.2,2373464.5
761,525342.0,2373445.8
764,525367.0,2373444.0
779,525443.1,2373419.0
771,525418.9,2373442.5
768,525415.5,2373463.0
766,525390.8,2373460.5
759,525344.1,2373469.0
756,525364.7,2373461.5
773,525393.3,2373442.0
776,525392.8,2373422.0
800,525314.8,2373293.0
798,525311.2,2373268.5
796,525314.8,2373243.2
794,525313.8,2373220.0
792,525293.2,2373244.8
790,525294.3,2373270.5
788,525296.3,2373295.2
786,525293.8,2373320.0
785,525314.7,2373315.5
783,525339.2,2373290.8
802,525340.3,2373270.5
677,525415.2,2373242.2
681,525439.1,2373244.0
683,525446.1,2373219.5
675,525414.5,2373219.0
672,525415.1,2373192.8
669,525433.2,2373172.5
666,525467.8,2373141.2
662,525491.0,2373141.2
659,525518.8,2373144.8
656,525520.0,2373166.5
653,525541.4,2373169.5
650,525563.3,2373168.0
645,525543.0,2373118.5
642,525566.3,2373118.0
639,525588.6,2373117.5
636,525614.9,2373117.8
633,525640.3,2373119.0
425,525592.1,2372967.0
423,525616.6,2372970.8
421,525640.2,2372968.0
419,525643.0,2372942.5
432,525616.4,2372947.5
431,525589.6,2372947.2
428,525572.7,2372932.0
415,525572.4,2372915.0
416,525593.9,2372913.5
417,525617.3,2372914.2
418,525634.4,2372917.8
412,525615.2,2372893.0
413,525592.4,2372891.5
414,525567.8,2372892.8
340,525542.7,2372895.5
341,525516.7,2372869.8
347,525491.8,2372791.8
346,525490.9,2372769.5
350,525514.9,2372743.0
369,525542.8,2372744.0
368,525566.9,2372743.0
366,525592.3,2372744.0
364,525615.6,2372742.2
362,525640.5,2372743.5
360,525672.1,2372740.2
356,525664.4,2372717.8
355,525639.9,2372717.2
354,525618.2,2372717.0
353,525591.1,2372718.8
352,525566.6,2372718.8
351,525542.7,2372718.2
933,525617.3,2372592.5
934,525592.7,2372593.5
935,525568.5,2372593.8
936,525541.8,2372592.8
937,525514.4,2372591.2
938,525492.6,2372592.5
939,525468.4,2372591.2
921,525464.1,2372567.5
910,525467.3,2372542.0
881,525440.4,2372520.0
866,525440.6,2372492.0
818,525490.8,2372443.0
816,525515.5,2372443.0
814,525544.1,2372443.2
813,525566.8,2372443.5
811,525591.1,2372442.8
809,525614.8,2372441.8
803,525616.4,2372417.5
801,525590.8,2372418.8
799,525566.1,2372420.5
797,525540.8,2372420.2
795,525516.3,2372420.5
793,525491.4,2372420.5
791,525467.3,2372420.5
789,525441.8,2372419.5
787,525415.9,2372417.8
781,525366.2,2372393.2
782,525342.9,2372393.0
336,525292.9,2372367.5
192,525244.5,2372341.2
194,525242.3,2372319.0
181,525242.5,2372243.0
179,525239.2,2372217.8
177,525241.5,2372196.0
512,525242.0,2372194.8
197,525266.0,2372190.2
200,525265.5,2372168.8
161,525241.4,2372167.2
163,525218.8,2372169.0
175,525216.2,2372195.5
173,525194.2,2372191.2
172,525189.6,2372171.2
169,525166.1,2372169.5
167,525191.6,2372145.0
165,525216.8,2372143.2
159,525240.9,2372143.5
202,525264.4,2372144.5
299,525291.9,2372144.8
298,525317.2,2372142.2
296,525364.6,2372145.0
295,525391.3,2372144.0
294,525415.8,2372142.5
293,525439.7,2372143.5
292,525466.1,2372145.2
291,525492.1,2372143.5
290,525516.4,2372142.0
289,525541.6,2372142.8
288,525567.2,2372143.5
287,525592.2,2372143.5
286,525615.4,2372143.5
285,525640.7,2372145.5
284,525665.4,2372144.0
283,525666.1,2372120.5
282,525641.9,2372118.0
281,525616.3,2372120.2
280,525592.1,2372119.0
279,525566.7,2372117.8
278,525542.3,2372118.8
277,525515.7,2372120.0
276,525491.7,2372120.5
275,525469.2,2372119.5
274,525441.1,2372118.2
273,525415.6,2372118.8
272,525391.4,2372119.2
297,525340.6,2372143.8
300,525316.8,2372171.5
301,525341.0,2372169.5
302,525365.8,2372169.2
303,525391.8,2372169.0
304,525416.8,2372169.2
305,525441.8,2372169.5
306,525465.4,2372169.0
307,525492.4,2372168.5
308,525516.4,2372169.2
309,525540.2,2372169.5
310,525567.1,2372168.8
311,525591.5,2372169.5
312,525614.6,2372170.2
313,525640.4,2372169.5
314,525665.6,2372171.5
315,525665.3,2372194.5
316,525639.7,2372194.8
317,525614.6,2372194.0
318,525587.6,2372194.0
319,525567.1,2372194.2
320,525540.1,2372195.0
321,525516.2,2372194.8
322,525491.1,2372194.2
323,525466.1,2372194.0
324,525442.7,2372193.5
325,525416.6,2372194.2
326,525389.9,2372195.2
327,525364.7,2372193.0
328,525339.6,2372193.2
329,525318.1,2372197.5
330,525290.9,2372219.5
184,525266.2,2372268.0
186,525264.3,2372295.0
188,525263.8,2372317.0
190,525269.4,2372345.0
784,525316.2,2372418.0
828,525318.0,2372444.0
826,525342.6,2372443.2
825,525367.3,2372441.5
821,525442.8,2372443.5
820,525465.8,2372443.5
839,525516.1,2372468.2
841,525540.7,2372467.5
842,525566.7,2372469.0
844,525590.2,2372469.0
846,525615.2,2372470.2
848,525640.5,2372470.5
807,525643.0,2372444.0
804,525640.7,2372418.2
758,525640.2,2372395.2
760,525615.9,2372394.5
762,525588.8,2372394.8
763,525565.8,2372394.2
765,525542.7,2372393.5
767,525517.2,2372393.5
769,525491.3,2372393.5
770,525464.9,2372393.5
772,525442.8,2372392.8
775,525415.8,2372392.5
778,525389.5,2372392.0
714,525341.0,2372369.5
711,525319.2,2372366.0
335,525292.4,2372345.2
334,525291.9,2372317.5
572,525314.5,2372269.8
569,525342.4,2372242.5
566,525367.1,2372241.2
565,525392.5,2372242.2
563,525418.2,2372243.0
561,525442.9,2372244.0
560,525467.3,2372244.5
557,525491.5,2372243.0
556,525515.8,2372241.2
553,525541.8,2372241.2
551,525566.9,2372241.5
550,525591.6,2372241.2
548,525616.9,2372241.0
545,525645.6,2372242.0
598,525641.9,2372270.0
597,525616.3,2372270.5
595,525592.5,2372270.8
593,525565.8,2372269.5
591,525540.5,2372269.2
589,525516.3,2372270.2
587,525492.2,2372270.2
584,525465.4,2372269.5
582,525441.1,2372269.2
580,525416.8,2372267.0
578,525390.7,2372269.0
576,525366.3,2372268.5
574,525342.1,2372269.2
631,525317.7,2372293.2
634,525314.1,2372317.5
708,525342.1,2372342.5
710,525316.9,2372342.0
333,525290.8,2372292.5
332,525291.6,2372268.0
331,525292.2,2372244.2
516,525337.6,2372219.8
518,525362.3,2372221.5
519,525387.2,2372220.2
520,525415.5,2372219.0
523,525441.5,2372218.5
525,525464.6,2372218.5
527,525488.7,2372219.8
529,525514.6,2372221.0
532,525540.6,2372220.0
534,525565.5,2372219.5
535,525590.3,2372219.0
536,525614.6,2372220.0
539,525640.6,2372222.0
541,525664.3,2372221.5
543,525667.6,2372243.0
600,525666.9,2372269.8
603,525665.0,2372293.8
605,525641.1,2372293.8
607,525616.5,2372292.5
609,525591.9,2372293.5
611,525568.0,2372295.2
613,525540.6,2372295.2
615,525516.6,2372292.5
617,525490.2,2372291.8
619,525468.1,2372294.0
621,525441.3,2372295.8
623,525418.1,2372294.0
625,525391.4,2372292.0
627,525366.8,2372291.0
638,525365.6,2372319.0
641,525390.9,2372322.2
644,525415.6,2372322.5
647,525441.0,2372320.5
649,525465.7,2372319.2
651,525489.2,2372318.5
655,525515.2,2372318.5
658,525540.6,2372319.0
661,525564.7,2372318.8
665,525590.7,2372320.0
668,525616.6,2372320.8
671,525640.7,2372319.5
674,525666.5,2372318.8
678,525667.3,2372345.0
680,525641.9,2372342.8
682,525618.0,2372342.0
686,525590.4,2372342.0
687,525566.1,2372343.8
689,525542.7,2372343.0
692,525513.8,2372342.5
695,525490.3,2372342.2
697,525465.4,2372342.0
700,525441.2,2372341.5
703,525416.8,2372342.0
706,525391.6,2372343.2
719,525391.4,2372368.2
720,525415.3,2372369.0
724,525441.5,2372370.5
734,525466.9,2372371.8
737,525491.4,2372370.5
740,525515.4,2372369.5
743,525540.3,2372369.8
746,525566.3,2372370.5
748,525591.1,2372371.0
750,525615.4,2372370.0
752,525641.3,2372370.0
754,525665.2,2372369.5
757,525665.9,2372395.0
805,525666.1,2372419.2
806,525666.3,2372446.0
850,525665.0,2372468.2
853,525664.5,2372495.2
855,525642.1,2372494.0
857,525617.8,2372492.2
858,525592.9,2372492.5
861,525491.8,2372493.2
863,525467.5,2372493.5
908,525493.9,2372542.0
906,525518.5,2372543.2
904,525541.7,2372545.2
902,525567.0,2372544.0
900,525591.8,2372543.0
899,525616.7,2372543.0
897,525642.3,2372544.0
895,525665.8,2372545.0
930,525665.3,2372569.5
931,525668.3,2372593.5
932,525643.2,2372591.5
929,525640.5,2372568.2
928,525614.9,2372568.0
927,525591.9,2372568.8
926,525565.5,2372567.5
925,525541.5,2372568.2
924,525517.0,2372566.2
923,525490.4,2372570.0
919,525444.0,2372570.5
911,525390.9,2372539.5
912,525367.5,2372540.2
913,525341.5,2372543.5
872,525315.4,2372518.0
871,525317.6,2372493.2
870,525342.2,2372493.5
869,525366.2,2372493.0
874,525340.9,2372520.5
876,525366.5,2372519.0
878,525391.3,2372518.0
868,525392.3,2372493.0
836,525391.4,2372469.0
834,525364.6,2372470.5
833,525340.7,2372469.8
830,525315.3,2372469.5
337,525288.6,2372469.0
338,525289.5,2372493.0
339,525291.1,2372516.0
914,525317.6,2372542.5
348,525468.8,2372747.5
349,525492.3,2372742.8
345,525517.1,2372769.2
344,525519.7,2372795.0
343,525518.3,2372824.5
342,525517.2,2372844.5
407,525540.8,2372870.8
405,525565.7,2372841.2
404,525591.8,2372845.0
403,525616.2,2372843.8
402,525643.6,2372843.0
401,525665.1,2372819.8
400,525643.5,2372815.5
399,525616.6,2372816.0
398,525592.3,2372818.0
397,525567.2,2372818.5
391,525565.5,2372791.5
389,525592.0,2372792.8
386,525615.1,2372794.0
384,525641.0,2372794.5
382,525664.0,2372792.5
380,525665.0,2372772.0
378,525639.1,2372768.0
377,525616.7,2372767.8
375,525591.1,2372767.2
373,525564.8,2372767.5
371,525541.3,2372766.5
393,525541.3,2372797.0
396,525539.6,2372819.0
406,525543.8,2372841.5
408,525565.8,2372870.2
409,525591.6,2372869.0
410,525614.1,2372867.8
411,525643.8,2372867.0
445,525689.6,2372892.2
435,525685.6,2372947.0
437,525688.1,2372968.0
439,525690.5,2372992.5
630,525665.0,2373121.5
693,525663.7,2373267.5
698,525613.3,2373291.2
701,525587.5,2373318.0
705,525620.1,2373319.8
707,525639.5,2373323.2
709,525616.1,2373339.2
712,525591.6,2373345.2
722,525570.4,2373343.8
725,525543.1,2373345.8
727,525541.7,2373369.8
738,525541.1,2373389.2
741,525515.3,2373418.8
753,525516.0,2373446.0
755,525527.1,2373460.5
751,525541.2,2373438.5
744,525540.1,2373420.8
735,525566.9,2373394.0
729,525570.2,2373369.2
717,525590.6,2373370.5
716,525612.6,2373370.0
731,525588.3,2373393.5
747,525568.5,2373425.2
749,525566.1,2373442.8
893,525617.5,2373442.5
892,525641.9,2373447.0
922,525689.9,2373469.5
920,525687.7,2373443.0
918,525690.1,2373417.5
901,525665.7,2373397.5
903,525644.1,2373392.5
905,525667.5,2373369.5
907,525677.2,2373345.8
909,525693.0,2373320.0
915,525690.9,2373342.5
916,525690.8,2373368.5
917,525692.0,2373393.0
898,525666.6,2373424.0
896,525642.0,2373422.0
894,525620.6,2373422.5
891,525662.5,2373447.5
890,525658.9,2373463.8
889,525643.3,2373493.8
883,525616.1,2373496.2
880,525589.7,2373520.8
882,525565.2,2373524.5
873,525540.1,2373546.2
808,525524.0,2373574.8
867,525542.1,2373569.2
865,525566.4,2373569.5
875,525565.5,2373543.2
877,525590.4,2373546.5
879,525614.4,2373543.2
864,525592.6,2373566.2
862,525616.1,2373567.5
860,525642.7,2373569.8
885,525666.6,2373545.0
884,525638.7,2373521.5
888,525663.6,2373513.0
887,525691.1,2373516.0
886,525690.9,2373545.5
859,525686.6,2373593.8
856,525666.1,2373598.8
854,525640.9,2373597.2
852,525614.7,2373597.0
851,525591.3,2373594.2
849,525565.2,2373593.5
810,525530.9,2373590.5
812,525513.2,2373596.0
815,525488.9,2373615.8
835,525520.4,2373622.5
837,525537.6,2373621.5
847,525588.6,2373616.2
845,525617.9,2373620.5
843,525636.7,2373615.8
840,525667.4,2373621.0
838,525611.8,2373637.2
827,525567.6,2373644.0
829,525542.2,2373643.0
831,525517.8,2373640.5
832,525492.3,2373646.8
817,525463.7,2373644.2
819,525490.5,2373674.0
822,525518.6,2373672.0
823,525540.6,2373666.5
824,525563.9,2373669.0
774,525718.5,2373993.5
777,525716.6,2374018.8
780,525716.2,2374044.0
559,525716.3,2374170.5
558,525693.1,2374168.8
555,525666.2,2374195.5
554,525690.2,2374195.5
552,525713.7,2374194.2
549,525717.8,2374219.2
547,525693.3,2374218.8
546,525668.6,2374218.8
544,525645.1,2374220.2
542,525643.3,2374241.0
540,525666.2,2374243.0
538,525690.8,2374243.5
537,525715.5,2374246.5
533,525716.3,2374270.2
531,525693.1,2374269.8
530,525669.8,2374270.8
528,525643.3,2374270.5
526,525643.5,2374294.0
513,525651.3,2374311.0
524,525663.8,2374294.0
522,525690.8,2374292.5
521,525716.5,2374295.8
517,525718.3,2374319.5
510,525694.3,2374344.5
511,525667.2,2374343.0
514,525668.7,2374318.5
515,525694.1,2374320.0
509,525716.8,2374343.5
508,525711.5,2374377.0
498,525692.4,2374398.5
499,525663.5,2374402.5
500,525641.2,2374392.5
501,525618.3,2374387.8
502,525616.9,2374369.8
503,525617.1,2374345.0
505,525627.0,2374349.0
504,525630.4,2374364.5
506,525665.8,2374372.0
507,525687.6,2374373.0
497,525716.5,2374396.5
496,525716.9,2374418.5
488,525693.2,2374444.0
489,525665.7,2374444.0
490,525641.6,2374444.2
491,525618.5,2374443.5
492,525618.7,2374419.8
493,525641.6,2374421.0
494,525667.8,2374419.8
495,525690.9,2374417.5
487,525717.3,2374444.0
486,525716.7,2374469.5
476,525739.1,2374490.8
477,525713.6,2374493.2
478,525690.0,2374495.5
485,525690.5,2374469.5
484,525667.8,2374466.8
483,525643.9,2374468.5
479,525658.2,2374497.0
480,525636.2,2374501.5
481,525619.8,2374496.8
482,525618.9,2374471.2
475,525572.7,2374474.5
474,525567.9,2374406.5
473,525568.6,2374395.2
472,525567.1,2374366.8
471,525567.4,2374345.2
470,525567.5,2374320.5
469,525568.8,2374296.5
468,525569.1,2374270.0
564,525590.1,2374246.0
562,525592.1,2374218.5
467,525570.1,2374246.0
466,525549.4,2374245.8
465,525541.6,2374268.2
464,525540.0,2374293.0
463,525540.0,2374317.5
462,525543.2,2374341.5
461,525544.9,2374363.2
460,525540.0,2374393.0
459,525516.8,2374390.8
458,525516.4,2374368.8
457,525517.4,2374342.2
456,525519.2,2374321.8
455,525518.6,2374296.0
454,525517.2,2374271.0
447,525489.2,2374296.5
448,525493.6,2374319.0
449,525487.7,2374347.5
450,525493.4,2374371.0
451,525493.9,2374394.2
452,525489.6,2374416.5
446,525455.7,2374469.5
420,525458.5,2374521.8
422,525440.6,2374519.0
424,525440.8,2374489.0
426,525438.5,2374468.0
427,525440.4,2374444.0
444,525471.7,2374415.8
443,525469.2,2374394.2
442,525461.5,2374367.2
433,525452.3,2374347.0
441,525462.3,2374333.0
440,525469.1,2374318.5
438,525468.0,2374292.5
436,525441.7,2374316.5
434,525444.6,2374365.8
430,525440.5,2374391.8
429,525436.4,2374412.5
388,525368.1,2374420.2
390,525366.5,2374444.8
392,525366.7,2374469.0
394,525366.6,2374493.0
395,525365.9,2374519.0
357,525341.9,2374543.5
271,525316.2,2374544.5
247,525293.3,2374543.8
246,525265.6,2374547.5
240,525240.2,2374518.0
239,525216.6,2374518.0
238,525238.7,2374492.5
237,525237.3,2374470.5
236,525236.5,2374445.8
235,525240.6,2374419.2
243,525263.6,2374417.8
242,525266.8,2374443.8
241,525268.2,2374468.8
244,525267.0,2374494.8
245,525266.9,2374516.0
248,525291.0,2374517.5
249,525291.2,2374493.5
250,525292.1,2374468.0
251,525291.6,2374443.5
252,525291.9,2374418.8
253,525293.4,2374393.8
365,525343.5,2374393.0
367,525340.8,2374370.2
370,525344.6,2374319.2
372,525341.7,2374295.2
374,525342.9,2374273.0
376,525365.4,2374268.8
379,525365.5,2374294.0
381,525366.2,2374317.2
383,525366.5,2374344.2
385,525365.7,2374369.0
387,525367.1,2374393.8
453,525340.2,2374420.8
363,525341.7,2374442.5
361,525342.2,2374467.5
359,525342.1,2374494.0
358,525341.7,2374519.8
270,525315.2,2374519.0
269,525315.1,2374495.5
268,525316.4,2374470.0
267,525316.8,2374444.5
266,525316.9,2374421.0
265,525317.4,2374393.0
264,525317.3,2374344.5
263,525317.8,2374319.0
262,525317.6,2374295.5
261,525317.5,2374269.0
260,525313.9,2374246.8
664,525341.4,2374217.0
626,525365.8,2374215.8
663,525343.4,2374194.0
660,525345.3,2374171.0
657,525342.1,2374146.8
632,525367.8,2374117.0
616,525391.8,2374095.0
648,525388.2,2374069.5
646,525390.0,2374043.5
684,525419.2,2374043.0
679,525419.8,2374068.8
618,525418.8,2374093.0
614,525388.5,2374119.5
629,525367.2,2374141.0
628,525368.2,2374164.5
624,525389.5,2374170.0
622,525390.4,2374147.0
612,525414.9,2374122.0
610,525440.0,2374118.5
606,525515.2,2374141.8
604,525539.4,2374141.8
602,525563.2,2374145.2
601,525590.1,2374147.0
599,525591.8,2374121.5
596,525564.7,2374093.5
594,525589.1,2374095.0
585,525617.6,2374066.5
586,525616.8,2374042.8
588,525640.0,2374021.5
590,525632.7,2374051.0
592,525637.3,2374070.5
583,525617.3,2374094.0
581,525616.6,2374116.8
579,525592.3,2374168.5
577,525566.1,2374168.0
575,525541.4,2374168.8
567,525556.2,2374186.5
568,525540.6,2374187.5
571,525515.9,2374217.5
570,525524.4,2374194.0
573,525517.8,2374170.8
608,525462.5,2374106.0
620,525441.0,2374093.0
685,525442.6,2374043.0
690,525466.8,2373992.5
691,525494.0,2373969.2
694,525491.8,2373945.0
696,525493.8,2373923.0
699,525467.2,2373919.0
702,525464.8,2373944.8
704,525465.2,2373966.8
688,525425.1,2373997.8
643,525395.1,2374017.5
718,525342.9,2374020.0
733,525314.2,2374046.0
732,525314.2,2374021.0
730,525315.7,2373995.0
728,525316.5,2373972.0
726,525342.0,2373944.2
713,525364.9,2373946.5
715,525365.9,2373966.0
723,525340.2,2373967.2
721,525340.2,2373993.2
640,525369.8,2374045.5
637,525368.8,2374070.0
635,525367.7,2374091.2
654,525338.7,2374120.5
676,525317.8,2374142.5
673,525314.8,2374169.5
667,525315.0,2374193.5
259,525291.6,2374222.2
258,525291.9,2374244.0
257,525291.8,2374268.0
256,525291.0,2374294.5
255,525290.4,2374320.0
254,525290.8,2374343.0
234,525265.9,2374369.5
233,525240.3,2374369.8
232,525245.0,2374344.5
231,525267.0,2374341.8
230,525268.4,2374317.5
229,525267.2,2374293.0
228,525265.4,2374267.5
227,525265.7,2374246.5
226,525267.4,2374219.5
670,525292.3,2374170.8
745,525289.0,2374117.8
742,525291.0,2374095.8
652,525338.0,2374096.5
736,525311.8,2374068.5
739,525288.9,2374070.5
117,525223.2,2374038.0
118,525226.2,2374017.5
119,525226.9,2374000.5
99,525141.5,2374018.0
120,525192.1,2374043.5
121,525192.8,2374067.2
116,525215.9,2374092.5
115,525189.3,2374119.5
114,525164.8,2374122.2
49,525068.9,2374118.0
47,525066.6,2374146.5
126,525088.2,2374144.2
125,525115.8,2374144.0
124,525149.2,2374146.2
122,525189.3,2374146.5
123,525167.1,2374171.0
127,525146.6,2374175.5
128,525139.2,2374192.5
129,525137.3,2374219.5
134,525091.6,2374218.5
136,525069.2,2374219.5
135,525070.4,2374245.8
174,525068.0,2374269.0
171,525068.9,2374294.0
170,525066.2,2374320.8
168,525040.5,2374341.5
166,525038.5,2374316.8
164,525039.6,2374295.0
162,525043.3,2374270.5
160,525042.9,2374245.2
158,525038.4,2374218.2
157,525016.8,2374219.0
156,525016.1,2374245.5
155,525015.8,2374270.2
154,525017.3,2374294.2
153,525017.0,2374323.5
152,525017.2,2374343.8
151,525018.1,2374366.5
150,525014.2,2374393.2
213,525015.7,2374445.8
212,525021.1,2374471.2
211,525039.2,2374491.0
216,525039.5,2374470.5
215,525038.4,2374444.5
214,525037.0,2374421.5
205,525067.7,2374391.2
206,525087.9,2374393.0
207,525113.4,2374398.0
208,525111.9,2374417.0
209,525091.9,2374422.8
210,525090.3,2374444.2
220,525115.1,2374493.8
219,525118.3,2374518.2
218,525116.0,2374542.0
217,525117.0,2374567.0
221,525137.4,2374517.8
222,525141.1,2374466.0
223,525164.9,2374468.0
224,525167.6,2374418.5
225,525171.2,2374393.0
182,525163.9,2374318.2
183,525168.7,2374291.5
193,525191.7,2374269.5
191,525192.5,2374243.8
189,525190.3,2374219.8
187,525167.4,2374246.5
185,525166.2,2374268.8
198,525140.2,2374318.8
199,525140.9,2374346.5
201,525139.7,2374367.2
203,525116.4,2374368.5
204,525098.7,2374370.2
176,525103.4,2374346.2
178,525115.9,2374342.2
180,525116.9,2374318.8
196,525139.9,2374294.5
195,525138.2,2374268.0
130,525116.4,2374243.8
131,525117.1,2374220.2
132,525118.3,2374200.5
133,525092.4,2374197.8
137,525067.8,2374196.8
138,525041.3,2374192.5
139,525014.1,2374194.5
140,524992.5,2374194.5
141,524991.5,2374218.5
142,524990.9,2374243.5
143,524990.6,2374269.8
144,524989.7,2374294.5
145,524990.2,2374316.5
146,524991.6,2374341.5
147,524989.3,2374369.0
148,524989.4,2374392.5
149,524991.0,2374417.0
9,524963.4,2374464.0
10,524965.8,2374444.0
11,524963.2,2374420.8
12,524967.9,2374393.0
13,524969.0,2374365.5
14,524966.0,2374344.2
15,524963.7,2374325.5
16,524966.4,2374293.2
17,524967.4,2374268.5
18,524966.2,2374242.5
19,524965.0,2374221.2
20,524963.8,2374196.8
21,524941.6,2374191.5
31,524971.5,2374137.8
33,524964.3,2374120.8
35,524946.3,2374114.2
37,524938.8,2374096.5
38,524965.8,2374097.5
40,524990.9,2374119.2
44,524992.0,2374143.2
42,525009.7,2374141.5
41,525014.5,2374119.0
50,525018.3,2374045.2
113,525039.3,2374017.5
110,525040.0,2373990.8
109,525041.6,2373968.8
97,525065.2,2373967.5
98,525093.4,2373993.0
96,525064.9,2373943.2
100,525043.1,2373942.5
95,525042.0,2373918.0
92,525039.3,2373894.5
91,525043.9,2373870.5
88,525039.8,2373845.2
87,525062.4,2373815.0
86,525040.5,2373818.5
84,525015.8,2373795.5
76,524994.3,2373772.8
8,524941.4,2373570.5
7,524943.0,2373591.2
69,524940.5,2373842.8
70,524965.3,2373844.0
71,524968.4,2373865.2
64,524965.5,2373893.0
67,524961.3,2373920.0
104,524964.1,2373970.5
103,524974.7,2373952.0
102,524990.4,2373947.5
108,525016.4,2373969.5
112,525018.9,2373997.5
111,525015.2,2374019.5
51,524991.6,2374020.2
52,524967.4,2374016.5
55,524913.8,2373993.5
59,524916.8,2373966.8
58,524911.7,2373946.0
57,524917.2,2373921.0
56,524917.6,2373894.0
68,524945.2,2373868.5
63,524943.3,2373896.2
62,524944.5,2373918.2
61,524944.6,2373939.5
60,524940.7,2373970.5
54,524941.8,2373991.5
105,524965.8,2373994.5
106,524978.0,2373994.0
107,524987.3,2373970.0
66,524989.4,2373911.2
65,524987.6,2373897.0
72,524990.2,2373867.5
73,524991.3,2373846.8
74,524989.3,2373819.0
75,524991.7,2373795.0
77,525016.1,2373767.0
78,525041.2,2373766.5
79,525068.0,2373765.2
80,525087.1,2373773.0
81,525085.5,2373791.0
82,525065.9,2373792.0
83,525040.5,2373793.5
85,525017.3,2373818.5
89,525017.6,2373844.5
90,525014.8,2373866.0
93,525024.9,2373895.2
94,525019.2,2373918.0
101,525015.4,2373944.5
